artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode,artist
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.891,0.674,6,-6.948,0,0.0422,0.238,0,0.0857,0.787,128.006,2CyGcy1HPxcFfmeUxKnAoe,https://api.spotify.com/v1/audio-analysis/2CyGcy1HPxcFfmeUxKnAoe,4,NA,NA,1,134296,TRUE,https://api.spotify.com/v1/tracks/2CyGcy1HPxcFfmeUxKnAoe,FALSE,PUSSY BOY,https://p.scdn.co/mp3-preview/f84c963dbf8d1907c078559d33d877fb59bb9972?cid=ba5b6ccdd3f046249ccd418246b3f1aa,1,track,spotify:track:2CyGcy1HPxcFfmeUxKnAoe,https://open.spotify.com/track/2CyGcy1HPxcFfmeUxKnAoe,PUSSY BOY,F#,minor,F# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.729,0.561,10,-6.947,0,0.215,0.281,0,0.102,0.501,129.968,4G4Nxu6AtSSEP68n3yUksh,https://api.spotify.com/v1/audio-analysis/4G4Nxu6AtSSEP68n3yUksh,4,NA,NA,1,136880,TRUE,https://api.spotify.com/v1/tracks/4G4Nxu6AtSSEP68n3yUksh,FALSE,ЗДРАВСТВУЙТЕ (feat. OG Buda),https://p.scdn.co/mp3-preview/3b4594f5f71646f4163fa1b51cb6019d24b8efd8?cid=ba5b6ccdd3f046249ccd418246b3f1aa,2,track,spotify:track:4G4Nxu6AtSSEP68n3yUksh,https://open.spotify.com/track/4G4Nxu6AtSSEP68n3yUksh,PUSSY BOY,A#,minor,A# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.913,0.61,3,-8.246,0,0.0572,0.144,0.00145,0.104,0.763,135.008,2JQqHaAMs1ywlysjH13mkh,https://api.spotify.com/v1/audio-analysis/2JQqHaAMs1ywlysjH13mkh,4,NA,NA,1,129888,FALSE,https://api.spotify.com/v1/tracks/2JQqHaAMs1ywlysjH13mkh,FALSE,НА МНЕ HOE,https://p.scdn.co/mp3-preview/24660d9f23808b83de0cbf4e17601c535253ecac?cid=ba5b6ccdd3f046249ccd418246b3f1aa,3,track,spotify:track:2JQqHaAMs1ywlysjH13mkh,https://open.spotify.com/track/2JQqHaAMs1ywlysjH13mkh,PUSSY BOY,D#,minor,D# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.766,0.713,0,-7.762,1,0.296,0.0693,0,0.748,0.54,135.003,56oCqAlqxfRNMBDDtq395J,https://api.spotify.com/v1/audio-analysis/56oCqAlqxfRNMBDDtq395J,4,NA,NA,1,126444,TRUE,https://api.spotify.com/v1/tracks/56oCqAlqxfRNMBDDtq395J,FALSE,PUFF (feat. MAYOT),https://p.scdn.co/mp3-preview/e4ab4afe93b6ef8ffa9428da326fa9994188efd4?cid=ba5b6ccdd3f046249ccd418246b3f1aa,4,track,spotify:track:56oCqAlqxfRNMBDDtq395J,https://open.spotify.com/track/56oCqAlqxfRNMBDDtq395J,PUSSY BOY,C,major,C major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.641,0.652,5,-9.077,0,0.269,0.0898,0,0.181,0.394,103.67,6U29j3KiYLwUz8iXuOOKRh,https://api.spotify.com/v1/audio-analysis/6U29j3KiYLwUz8iXuOOKRh,4,NA,NA,1,131359,TRUE,https://api.spotify.com/v1/tracks/6U29j3KiYLwUz8iXuOOKRh,FALSE,ДЕД РОЕТ,https://p.scdn.co/mp3-preview/d9dc7b819cf329c539a35a01fb60d1c4f9c4ff00?cid=ba5b6ccdd3f046249ccd418246b3f1aa,5,track,spotify:track:6U29j3KiYLwUz8iXuOOKRh,https://open.spotify.com/track/6U29j3KiYLwUz8iXuOOKRh,PUSSY BOY,F,minor,F minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.693,0.739,1,-4.81,1,0.173,0.0145,0,0.334,0.527,159.961,6ELiJ0BUyVTI9jBJnHoUMv,https://api.spotify.com/v1/audio-analysis/6ELiJ0BUyVTI9jBJnHoUMv,4,NA,NA,1,207562,TRUE,https://api.spotify.com/v1/tracks/6ELiJ0BUyVTI9jBJnHoUMv,FALSE,DOROGO (feat. blago white),https://p.scdn.co/mp3-preview/da2bc5c6fefffca7d7547e05fe4d008860fc444e?cid=ba5b6ccdd3f046249ccd418246b3f1aa,6,track,spotify:track:6ELiJ0BUyVTI9jBJnHoUMv,https://open.spotify.com/track/6ELiJ0BUyVTI9jBJnHoUMv,PUSSY BOY,C#,major,C# major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.662,0.619,6,-5.533,0,0.17,0.155,0,0.108,0.217,127.595,6Lzsq1VrFfua8Dzzueu4UZ,https://api.spotify.com/v1/audio-analysis/6Lzsq1VrFfua8Dzzueu4UZ,4,NA,NA,1,132656,TRUE,https://api.spotify.com/v1/tracks/6Lzsq1VrFfua8Dzzueu4UZ,FALSE,CHOPPA,https://p.scdn.co/mp3-preview/8449276250d2d2340da33a8af3eee3ce152e038e?cid=ba5b6ccdd3f046249ccd418246b3f1aa,7,track,spotify:track:6Lzsq1VrFfua8Dzzueu4UZ,https://open.spotify.com/track/6Lzsq1VrFfua8Dzzueu4UZ,PUSSY BOY,F#,minor,F# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.523,0.455,1,-8.307,0,0.333,0.165,0,0.143,0.188,94.601,4QtNvfqd6Vn7GyivMhL8xC,https://api.spotify.com/v1/audio-analysis/4QtNvfqd6Vn7GyivMhL8xC,5,NA,NA,1,179154,FALSE,https://api.spotify.com/v1/tracks/4QtNvfqd6Vn7GyivMhL8xC,FALSE,АВТОМАТ (feat. Гуф),https://p.scdn.co/mp3-preview/31a3b162816dec86c7edfbcc1e5884e46450dbe2?cid=ba5b6ccdd3f046249ccd418246b3f1aa,8,track,spotify:track:4QtNvfqd6Vn7GyivMhL8xC,https://open.spotify.com/track/4QtNvfqd6Vn7GyivMhL8xC,PUSSY BOY,C#,minor,C# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.736,0.608,0,-7.693,0,0.0877,0.384,1.25e-5,0.138,0.358,143.019,3rSWpGXQtUssrq3F31S3Ka,https://api.spotify.com/v1/audio-analysis/3rSWpGXQtUssrq3F31S3Ka,4,NA,NA,1,125034,TRUE,https://api.spotify.com/v1/tracks/3rSWpGXQtUssrq3F31S3Ka,FALSE,ТЕЛЕФОН,https://p.scdn.co/mp3-preview/314d47710d0e075c0a34ec10bfb4bec43555ed0a?cid=ba5b6ccdd3f046249ccd418246b3f1aa,9,track,spotify:track:3rSWpGXQtUssrq3F31S3Ka,https://open.spotify.com/track/3rSWpGXQtUssrq3F31S3Ka,PUSSY BOY,C,minor,C minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,43RGWSAgcUh3ytWu26mdGH,album,NA,2021-07-15,2021,day,0.753,0.512,5,-6.297,1,0.0862,0.0363,6.13e-5,0.122,0.0719,130.094,2tUHhci9HT6GofKZly8u10,https://api.spotify.com/v1/audio-analysis/2tUHhci9HT6GofKZly8u10,4,NA,NA,1,153461,TRUE,https://api.spotify.com/v1/tracks/2tUHhci9HT6GofKZly8u10,FALSE,ГРУСТНО (feat. SODA LUV),https://p.scdn.co/mp3-preview/bcded68f4e03b4a1cad769d221b44aaef1433aff?cid=ba5b6ccdd3f046249ccd418246b3f1aa,10,track,spotify:track:2tUHhci9HT6GofKZly8u10,https://open.spotify.com/track/2tUHhci9HT6GofKZly8u10,PUSSY BOY,F,major,F major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,7tq49nXNMf7kdyKjns8RIm,album,NA,2020-04-10,2020,day,0.637,0.87,8,-3.362,1,0.133,0.0209,2.29e-6,0.337,0.632,89.993,2oU7ZCui9D5SdLnirG2Uxw,https://api.spotify.com/v1/audio-analysis/2oU7ZCui9D5SdLnirG2Uxw,4,NA,NA,1,112770,TRUE,https://api.spotify.com/v1/tracks/2oU7ZCui9D5SdLnirG2Uxw,FALSE,58,https://p.scdn.co/mp3-preview/82e17f8cd3d35bcdc41b236669cc93eab0689962?cid=ba5b6ccdd3f046249ccd418246b3f1aa,1,track,spotify:track:2oU7ZCui9D5SdLnirG2Uxw,https://open.spotify.com/track/2oU7ZCui9D5SdLnirG2Uxw,58,G#,major,G# major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,7tq49nXNMf7kdyKjns8RIm,album,NA,2020-04-10,2020,day,0.82,0.617,2,-4.12,1,0.151,0.249,0,0.0824,0.428,125.002,01LoBeQWux0KMNfiaqUFWp,https://api.spotify.com/v1/audio-analysis/01LoBeQWux0KMNfiaqUFWp,4,NA,NA,1,139742,FALSE,https://api.spotify.com/v1/tracks/01LoBeQWux0KMNfiaqUFWp,FALSE,Мне всё Монро,https://p.scdn.co/mp3-preview/f09a923559e3389dcb62fabeff26d4ea4aaebdaa?cid=ba5b6ccdd3f046249ccd418246b3f1aa,2,track,spotify:track:01LoBeQWux0KMNfiaqUFWp,https://open.spotify.com/track/01LoBeQWux0KMNfiaqUFWp,58,D,major,D major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,7tq49nXNMf7kdyKjns8RIm,album,NA,2020-04-10,2020,day,0.874,0.685,2,-5.971,1,0.199,0.0531,0.672,0.0756,0.313,99.982,6uo3Snl2S37D0R4SHxKOdL,https://api.spotify.com/v1/audio-analysis/6uo3Snl2S37D0R4SHxKOdL,4,NA,NA,1,134400,FALSE,https://api.spotify.com/v1/tracks/6uo3Snl2S37D0R4SHxKOdL,FALSE,Хуракан,https://p.scdn.co/mp3-preview/ffadfcca6c8f57b7ae5b44abe4d9a39e95a13294?cid=ba5b6ccdd3f046249ccd418246b3f1aa,3,track,spotify:track:6uo3Snl2S37D0R4SHxKOdL,https://open.spotify.com/track/6uo3Snl2S37D0R4SHxKOdL,58,D,major,D major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,7tq49nXNMf7kdyKjns8RIm,album,NA,2020-04-10,2020,day,0.753,0.753,6,-3.526,0,0.29,0.196,0,0.1,0.583,163.064,0Kxitk4nBze7mFX0z4Gl2b,https://api.spotify.com/v1/audio-analysis/0Kxitk4nBze7mFX0z4Gl2b,4,NA,NA,1,150395,FALSE,https://api.spotify.com/v1/tracks/0Kxitk4nBze7mFX0z4Gl2b,FALSE,Барби (feat. DAVA),https://p.scdn.co/mp3-preview/9ed5290af7d0d48ec25da3dcea80632be9a51620?cid=ba5b6ccdd3f046249ccd418246b3f1aa,4,track,spotify:track:0Kxitk4nBze7mFX0z4Gl2b,https://open.spotify.com/track/0Kxitk4nBze7mFX0z4Gl2b,58,F#,minor,F# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,7tq49nXNMf7kdyKjns8RIm,album,NA,2020-04-10,2020,day,0.792,0.817,1,-5.673,0,0.0581,0.0175,2.07e-6,0.158,0.217,109.343,7us1aGANi9CKQx5aYZgSOS,https://api.spotify.com/v1/audio-analysis/7us1aGANi9CKQx5aYZgSOS,5,NA,NA,1,147780,FALSE,https://api.spotify.com/v1/tracks/7us1aGANi9CKQx5aYZgSOS,FALSE,Девочка с картинки,https://p.scdn.co/mp3-preview/50d95959ca7fa2ef3c057a4df7a6d68ab43d8771?cid=ba5b6ccdd3f046249ccd418246b3f1aa,5,track,spotify:track:7us1aGANi9CKQx5aYZgSOS,https://open.spotify.com/track/7us1aGANi9CKQx5aYZgSOS,58,C#,minor,C# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,7tq49nXNMf7kdyKjns8RIm,album,NA,2020-04-10,2020,day,0.538,0.692,5,-5.467,0,0.256,0.243,0,0.124,0.239,85.158,5lukkZmZQzk3iZKuRb1oXl,https://api.spotify.com/v1/audio-analysis/5lukkZmZQzk3iZKuRb1oXl,4,NA,NA,1,189529,FALSE,https://api.spotify.com/v1/tracks/5lukkZmZQzk3iZKuRb1oXl,FALSE,Mr. & Mrs. Smith (feat. Nyusha),https://p.scdn.co/mp3-preview/946662180558a50e16773e0ad181f3629a281efa?cid=ba5b6ccdd3f046249ccd418246b3f1aa,6,track,spotify:track:5lukkZmZQzk3iZKuRb1oXl,https://open.spotify.com/track/5lukkZmZQzk3iZKuRb1oXl,58,F,minor,F minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,7tq49nXNMf7kdyKjns8RIm,album,NA,2020-04-10,2020,day,0.761,0.652,0,-6.428,1,0.193,0.387,6.15e-6,0.214,0.255,159.921,5EuCh2ShBqepkVjFZv1AtO,https://api.spotify.com/v1/audio-analysis/5EuCh2ShBqepkVjFZv1AtO,4,NA,NA,1,187125,TRUE,https://api.spotify.com/v1/tracks/5EuCh2ShBqepkVjFZv1AtO,FALSE,Веселая песня,https://p.scdn.co/mp3-preview/10bef53d3e08e7a3ce5971d63af40caa6f7a24eb?cid=ba5b6ccdd3f046249ccd418246b3f1aa,7,track,spotify:track:5EuCh2ShBqepkVjFZv1AtO,https://open.spotify.com/track/5EuCh2ShBqepkVjFZv1AtO,58,C,major,C major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.721,0.549,8,-8.548,0,0.046,0.0258,0.00274,0.246,0.311,136.038,5zfrJQjIytCUEw8uULvoRc,https://api.spotify.com/v1/audio-analysis/5zfrJQjIytCUEw8uULvoRc,4,NA,NA,1,160588,FALSE,https://api.spotify.com/v1/tracks/5zfrJQjIytCUEw8uULvoRc,FALSE,Интро,https://p.scdn.co/mp3-preview/bc9a83c1195ef46550242bb02302501dc4aaed74?cid=ba5b6ccdd3f046249ccd418246b3f1aa,1,track,spotify:track:5zfrJQjIytCUEw8uULvoRc,https://open.spotify.com/track/5zfrJQjIytCUEw8uULvoRc,Что они знают?,G#,minor,G# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.733,0.669,10,-6.927,0,0.178,0.021,0,0.154,0.267,145.955,1nLvrOKSZm1ODVU5G2ilBE,https://api.spotify.com/v1/audio-analysis/1nLvrOKSZm1ODVU5G2ilBE,4,NA,NA,1,176230,FALSE,https://api.spotify.com/v1/tracks/1nLvrOKSZm1ODVU5G2ilBE,FALSE,Что они знают?,https://p.scdn.co/mp3-preview/55c9a2736a9f418adcb9a7c5c756cdd5504c5c30?cid=ba5b6ccdd3f046249ccd418246b3f1aa,2,track,spotify:track:1nLvrOKSZm1ODVU5G2ilBE,https://open.spotify.com/track/1nLvrOKSZm1ODVU5G2ilBE,Что они знают?,A#,minor,A# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.817,0.527,6,-9.389,0,0.0461,0.282,5.84e-6,0.37,0.36,109.994,72aW82jpOZ6L0Ran6cZK2q,https://api.spotify.com/v1/audio-analysis/72aW82jpOZ6L0Ran6cZK2q,4,NA,NA,1,198037,FALSE,https://api.spotify.com/v1/tracks/72aW82jpOZ6L0Ran6cZK2q,FALSE,Не могу,https://p.scdn.co/mp3-preview/880c927ba2ab2fa71bcb1b5c109cf61d52e5526e?cid=ba5b6ccdd3f046249ccd418246b3f1aa,3,track,spotify:track:72aW82jpOZ6L0Ran6cZK2q,https://open.spotify.com/track/72aW82jpOZ6L0Ran6cZK2q,Что они знают?,F#,minor,F# minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.809,0.587,0,-7.706,0,0.0338,0.058,4.52e-6,0.131,0.493,109.021,2vkDQVCQHch9HyLuJ2smvy,https://api.spotify.com/v1/audio-analysis/2vkDQVCQHch9HyLuJ2smvy,4,NA,NA,1,192124,FALSE,https://api.spotify.com/v1/tracks/2vkDQVCQHch9HyLuJ2smvy,FALSE,Алло,https://p.scdn.co/mp3-preview/f6087b6329c917db8ca8f5899a61491eb4c750c5?cid=ba5b6ccdd3f046249ccd418246b3f1aa,4,track,spotify:track:2vkDQVCQHch9HyLuJ2smvy,https://open.spotify.com/track/2vkDQVCQHch9HyLuJ2smvy,Что они знают?,C,minor,C minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.641,0.658,8,-4.718,1,0.105,0.0992,0,0.344,0.433,79.998,6S1HT3w4F9rWrw8sqQuyR1,https://api.spotify.com/v1/audio-analysis/6S1HT3w4F9rWrw8sqQuyR1,4,NA,NA,1,184500,FALSE,https://api.spotify.com/v1/tracks/6S1HT3w4F9rWrw8sqQuyR1,FALSE,Потрачу,https://p.scdn.co/mp3-preview/fad52f2d0d10cd73ddfa1c5ea956925729d5bdc7?cid=ba5b6ccdd3f046249ccd418246b3f1aa,5,track,spotify:track:6S1HT3w4F9rWrw8sqQuyR1,https://open.spotify.com/track/6S1HT3w4F9rWrw8sqQuyR1,Что они знают?,G#,major,G# major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.739,0.358,9,-8.56,0,0.0709,0.131,0,0.209,0.125,123.893,2yV3rTbsmU69UYfymV5YFp,https://api.spotify.com/v1/audio-analysis/2yV3rTbsmU69UYfymV5YFp,4,NA,NA,1,221920,FALSE,https://api.spotify.com/v1/tracks/2yV3rTbsmU69UYfymV5YFp,FALSE,Засыпай,https://p.scdn.co/mp3-preview/29142cc79c87fe12863eb410ab26c3397d17ebc4?cid=ba5b6ccdd3f046249ccd418246b3f1aa,6,track,spotify:track:2yV3rTbsmU69UYfymV5YFp,https://open.spotify.com/track/2yV3rTbsmU69UYfymV5YFp,Что они знают?,A,minor,A minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.733,0.593,7,-6.816,1,0.0665,0.0946,0,0.208,0.546,120.004,3o2tXfFH4EbkV21hMljhYW,https://api.spotify.com/v1/audio-analysis/3o2tXfFH4EbkV21hMljhYW,4,NA,NA,1,213564,FALSE,https://api.spotify.com/v1/tracks/3o2tXfFH4EbkV21hMljhYW,FALSE,Стой,https://p.scdn.co/mp3-preview/cff93d9f3df2afc1230c4af70d7a2a74314bb721?cid=ba5b6ccdd3f046249ccd418246b3f1aa,7,track,spotify:track:3o2tXfFH4EbkV21hMljhYW,https://open.spotify.com/track/3o2tXfFH4EbkV21hMljhYW,Что они знают?,G,major,G major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.642,0.477,2,-7.816,1,0.0317,0.0937,0,0.155,0.281,122.905,1OBIqyxNPO8t1kXTyC7o8m,https://api.spotify.com/v1/audio-analysis/1OBIqyxNPO8t1kXTyC7o8m,4,NA,NA,1,211798,FALSE,https://api.spotify.com/v1/tracks/1OBIqyxNPO8t1kXTyC7o8m,FALSE,Не обманывай,https://p.scdn.co/mp3-preview/e1c49e932f111e3ccdd517ccc30a7914d905470b?cid=ba5b6ccdd3f046249ccd418246b3f1aa,8,track,spotify:track:1OBIqyxNPO8t1kXTyC7o8m,https://open.spotify.com/track/1OBIqyxNPO8t1kXTyC7o8m,Что они знают?,D,major,D major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.683,0.556,1,-7.166,1,0.032,0.103,0,0.079,0.27,110.069,7pq9TiRoJiZXoD212msUdm,https://api.spotify.com/v1/audio-analysis/7pq9TiRoJiZXoD212msUdm,4,NA,NA,1,185772,FALSE,https://api.spotify.com/v1/tracks/7pq9TiRoJiZXoD212msUdm,FALSE,Самба белого мотылька,https://p.scdn.co/mp3-preview/b029c74d7a2566192993b49ef9c4cf60e74e7f8e?cid=ba5b6ccdd3f046249ccd418246b3f1aa,9,track,spotify:track:7pq9TiRoJiZXoD212msUdm,https://open.spotify.com/track/7pq9TiRoJiZXoD212msUdm,Что они знают?,C#,major,C# major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.522,0.537,7,-8.094,1,0.0551,0.61,0,0.0978,0.561,80.235,1ZdVnKV9u9yTUvKcAAfmSa,https://api.spotify.com/v1/audio-analysis/1ZdVnKV9u9yTUvKcAAfmSa,4,NA,NA,1,212335,FALSE,https://api.spotify.com/v1/tracks/1ZdVnKV9u9yTUvKcAAfmSa,FALSE,Что скажет мама?,https://p.scdn.co/mp3-preview/7642cf2ca5726e6626a59cf2258dfa49aeff84c9?cid=ba5b6ccdd3f046249ccd418246b3f1aa,10,track,spotify:track:1ZdVnKV9u9yTUvKcAAfmSa,https://open.spotify.com/track/1ZdVnKV9u9yTUvKcAAfmSa,Что они знают?,G,major,G major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.82,0.564,9,-6.952,0,0.125,0.15,0,0.118,0.435,122.004,4y4aLSXvYCb2HzYJMbdx53,https://api.spotify.com/v1/audio-analysis/4y4aLSXvYCb2HzYJMbdx53,4,NA,NA,1,159375,FALSE,https://api.spotify.com/v1/tracks/4y4aLSXvYCb2HzYJMbdx53,FALSE,Зажигалки,https://p.scdn.co/mp3-preview/1287ab4aa9f4d78893cc0c65f109ad99f7d74802?cid=ba5b6ccdd3f046249ccd418246b3f1aa,11,track,spotify:track:4y4aLSXvYCb2HzYJMbdx53,https://open.spotify.com/track/4y4aLSXvYCb2HzYJMbdx53,Что они знают?,A,minor,A minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,5RdgDSTiPCtoMMrVPnLsXP,album,NA,2017-05-23,2017,day,0.792,0.681,5,-4.611,1,0.0864,0.0711,0,0.167,0.6,96.044,3ZI7G8XKVAZXrL4UChD4W3,https://api.spotify.com/v1/audio-analysis/3ZI7G8XKVAZXrL4UChD4W3,4,NA,NA,1,206578,FALSE,https://api.spotify.com/v1/tracks/3ZI7G8XKVAZXrL4UChD4W3,FALSE,Если ты меня не любишь,https://p.scdn.co/mp3-preview/eca47df8ec734cd7ce0027a7aa895c5d2688a617?cid=ba5b6ccdd3f046249ccd418246b3f1aa,12,track,spotify:track:3ZI7G8XKVAZXrL4UChD4W3,https://open.spotify.com/track/3ZI7G8XKVAZXrL4UChD4W3,Что они знают?,F,major,F major,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,1R4nJXINFW370fGJzycKYu,album,NA,2015-06-15,2015,day,0.723,0.662,0,-6.073,0,0.0526,0.0113,0,0.331,0.715,126.062,4sgdT37j6TUu1oQG9uJ01e,https://api.spotify.com/v1/audio-analysis/4sgdT37j6TUu1oQG9uJ01e,4,NA,NA,1,230592,FALSE,https://api.spotify.com/v1/tracks/4sgdT37j6TUu1oQG9uJ01e,FALSE,Самая самая,https://p.scdn.co/mp3-preview/ca809e4014052c0125b026da8d0ffe4d4e3679fb?cid=ba5b6ccdd3f046249ccd418246b3f1aa,1,track,spotify:track:4sgdT37j6TUu1oQG9uJ01e,https://open.spotify.com/track/4sgdT37j6TUu1oQG9uJ01e,Холостяк (Deluxe Version),C,minor,C minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,1R4nJXINFW370fGJzycKYu,album,NA,2015-06-15,2015,day,0.71,0.807,0,-4.591,0,0.0443,0.00258,0,0.162,0.805,124.99,3OlkZkhXBaHf07xXvKnazH,https://api.spotify.com/v1/audio-analysis/3OlkZkhXBaHf07xXvKnazH,4,NA,NA,1,230442,FALSE,https://api.spotify.com/v1/tracks/3OlkZkhXBaHf07xXvKnazH,FALSE,Закрой глаза,https://p.scdn.co/mp3-preview/3d55ca1cd4d4ce119b04ced4daf3bb5e8fa7b171?cid=ba5b6ccdd3f046249ccd418246b3f1aa,2,track,spotify:track:3OlkZkhXBaHf07xXvKnazH,https://open.spotify.com/track/3OlkZkhXBaHf07xXvKnazH,Холостяк (Deluxe Version),C,minor,C minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,1R4nJXINFW370fGJzycKYu,album,NA,2015-06-15,2015,day,0.564,0.802,0,-5.722,0,0.0352,0.00172,0,0.129,0.253,142.015,2ivjnyyaj4gPd8Ro7lEioH,https://api.spotify.com/v1/audio-analysis/2ivjnyyaj4gPd8Ro7lEioH,1,NA,NA,1,199568,FALSE,https://api.spotify.com/v1/tracks/2ivjnyyaj4gPd8Ro7lEioH,FALSE,Запомни и запиши,https://p.scdn.co/mp3-preview/9284660ba0acf3215f53de6d86328cb509f952bb?cid=ba5b6ccdd3f046249ccd418246b3f1aa,3,track,spotify:track:2ivjnyyaj4gPd8Ro7lEioH,https://open.spotify.com/track/2ivjnyyaj4gPd8Ro7lEioH,Холостяк (Deluxe Version),C,minor,C minor,Egor Kreed
Egor Kreed,2KoLmBXwsgMkfAvoPBlPmb,1R4nJXINFW370fGJzycKYu,album,NA,2015-06-15,2015,day,0.559,0.959,9,-4.736,0,0.0898,0.34,0,0.148,0.722,87.959,6GOFfxOH4SiRJ2e0HllDyL,https://api.spotify.com/v1/audio-analysis/6GOFfxOH4SiRJ2e0HllDyL,4,NA,NA,1,200334,FALSE,https://api.spotify.com/v1/tracks/6GOFfxOH4SiRJ2e0HllDyL,FALSE,Надо ли,https://p.scdn.co/mp3-preview/fb6fcd8f0ed3d995a8e9f133e7c537d9983ee5bd?cid=ba5b6ccdd3f046249ccd418246b3f1aa,4,track,spotify:track:6GOFfxOH4SiRJ2e0HllDyL,https://open.spotify.com/track/6GOFfxOH4SiRJ2e0HllDyL,Холостяк (Deluxe Version),A,minor,A minor,Egor Kreed
